Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	ID	product_name	Weight [gram/serving]	carbon-footprint_100g	CO2 rating	FAT	WATER	energy_100g	PROT	category	parent_category	main_category	price_per_100g	store_currency
113	113	113	113	113	113	113	113	113	7616800810492	BLATTSPINAT	100	60.0	497.62	0.4	91.7	95.0	2.7	Gemüse	gemuese_pilze	Plant-based	0.252	EURO
114	114	114	114	114	114	114	114	114	4250241201247	Iglo Rahm-Gemüse - Rosenkohl	100	108.0	501.077	3.4510312222247146	83.11673168621529	304.15475623603965	3.3242492704470266	Gemüsebeilagen &amp; Mischgemüse	gemuese_pilze	Plant-based	0.36200000000000004	EURO
115	115	115	115	115	115	115	115	115	4008366011766	ButterGemüse    Frosta	100	243.0	516.145	14.842868411826167	60.8203174317994	796.7693293671613	3.598493726140364	Gemüsebeilagen &amp; Mischgemüse	gemuese_pilze	Plant-based	0.33	EURO
116	116	116	116	116	116	116	116	116	4019738011154	Viana Bahia Beach Power	100	127.0	549.705	2.9161477927360715	75.52325946355991	438.96244765236196	2.5807128557221573	Gemüsaufstriche &amp; -salate	gemuese_pilze	Plant-based		
117	117	117	117	117	117	117	117	117	4388844167407	Naturgut Bio Gurke	100	39.0	564.957	0.1	96.0	56.0	0.7	Gemüse	gemuese_pilze	Plant-based		
118	118	118	118	118	118	118	118	118	4005080016114	Speisezwiebeln Klasse 1 Unsere Heimat	100	62.0	565.5369999999998	0.2	89.0	163.0	1.3	Zwiebeln, Lauch &amp; Knoblauch	gemuese_pilze	Plant-based		
119	119	119	119	119	119	119	119	119	8005110550614	Mutti Datterini Datteltomaten 400 g	100	46.0	572.11	0.24811802289637805	94.0594098855181	84.84944183171025	0.8	Gemüsekonserven	gemuese_pilze	Plant-based	0.413	EURO
120	120	120	120	120	120	120	120	120	4311501344972	EDEKA Stangenspargel 530 g	100	50.0	577.924	0.12264616499703054	93.7177059414241	69.90831404830742	1.349107814967336	Gemüsekonserven	gemuese_pilze	Plant-based	0.49	EURO
121	121	121	121	121	121	121	121	121	4311501347652	EDEKA Italia Geschälte Tomaten 800 g	100	138.0	583.065	3.499999999160309	39.8749999936842	222.9999999487169	1.2999999997154033	Tomatenkonserven	gemuese_pilze	Plant-based	0.25	EURO
122	122	122	122	122	122	122	122	122	4104420025882	Alnatura Bio ganze Tomaten, geschält 400 g	100	48.0	604.073	0.2195135569027345	94.2024322154863	82.56108455221876	0.8	Tomatenkonserven	gemuese_pilze	Plant-based	0.25	EURO
123	123	123	123	123	123	123	123	123	22961938	Penny Rahm-Spinat Erntefrisch Tiefgefroren	100	112.0	610.252	4.46939066880672	87.3407746241244	249.93162962434027	1.7045543981619562	Gemüsebeilagen &amp; Mischgemüse	gemuese_pilze	Plant-based	0.36200000000000004	EURO
124	124	124	124	124	124	124	124	124	4388844138049	Rewe Beste Wahl Cornichons mit Kräutern	100	67.0	612.461	0.3264255560383999	85.7033510060307	184.57372780651943	0.6896790307008247	Essigkonserven	gemuese_pilze	Plant-based	0.53	EURO
125	125	125	125	125	125	125	125	125	8809059291009	Hosan Yaki Nori	100	88.0	615.1080000000002	0.6	81.6	223.0	1.7	Trockengemüse	gemuese_pilze	Plant-based		
126	126	126	126	126	126	126	126	126	4006181006875	Schwarmstedter Kartoffeltaschen	100	364.0	626.941	13.781533649508221	63.5053800414406	839.5144602948892	10.483328094782095	Kartoffelgerichte	gemuese_pilze	Plant-based	0.564	EURO
127	127	127	127	127	127	127	127	127	4337185016929	K Classic Pizza-Tomaten Stückig	100	161.0	646.828	4.666666666672827	53.1666666656528	297.3333333329865	1.7333333333265208	Tomatenkonserven	gemuese_pilze	Plant-based	0.14800000000000002	EURO
128	128	128	128	128	128	128	128	128	4002239680509	Feinkost Dittmann Artischockenherzen je la Toscana	100	99.0	657.689	1.4201662547438159	79.1454391042933	71.62225554673924	2.808213267528452	Antipasti	gemuese_pilze	Plant-based	1.25	EURO
129	129	129	129	129	129	129	129	129	4005979003577	Ja! Natürlich - Mediterrane Pfanne	100	103.0	666.408	2.8286885479207537	88.1189156816778	211.1450873914013	1.5808253198533324	Gemüsegerichte	gemuese_pilze	Plant-based	0.08499999999999999	EURO
130	130	130	130	130	130	130	130	130	9100000017907	Spar vital - Bio-Cocktailtomaten	100	55.0	669.789	0.3	93.8	89.0	0.8	Tomaten	gemuese_pilze	Plant-based		
131	131	131	131	131	131	131	131	131	7640106262594	Via Emilia Antipasto di verdura	100	223.0	670.837	8.960489967858896	72.6779371322949	583.7993217384887	2.711671631582713	Antipasti	gemuese_pilze	Plant-based	4.16	EURO
132	132	132	132	132	132	132	132	132	40081588	Hengstenberg Honiggurken 330 g	100	86.0	684.5419999999998	0.21812380107559248	82.9291983812145	263.0919715224996	0.6881512214705664	Essigkonserven	gemuese_pilze	Plant-based	0.8	EURO
133	133	133	133	133	133	133	133	133	7610632969359	Swisscofel - Datteltomaten	100	73.0	708.4630000000003	0.2467500368518664	77.1505115223502	73.20251093272036	0.6580000982716437	Tomaten	gemuese_pilze	Plant-based		
134	134	134	134	134	134	134	134	134	8436547720088	Bio Spargel	100	80.0	712.6080000000003	0.2	92.0	114.0	2.2	Gemüse	gemuese_pilze	Plant-based		
135	135	135	135	135	135	135	135	135	4033689030101	Spreewaldrabe – Salz-Dill-Gurken	100	42.0	716.48	0.04859592828899813	95.23598813398719	27.21165936970939	0.34015249366839384	Gemüsekonserven	gemuese_pilze	Plant-based		
136	136	136	136	136	136	136	136	136	4008258450017	Seeberger Tomaten getrocknet	100	329.0	727.0260000000003	12.88	59.071999999999996	760.84	4.048	Trockengemüse	gemuese_pilze	Plant-based	11.09	EURO
137	137	137	137	137	137	137	137	137	20240059	Bio Oraganic Strauchtomaten	100	347.0	731.294	14.0	64.2	827.0	4.4	Tomaten	gemuese_pilze	Plant-based	0.098	EURO
138	138	138	138	138	138	138	138	138	4012414085555	Mini-Romatomaten	100	352.0	741.832	14.0	64.2	827.0	4.4	Gemüse	gemuese_pilze	Plant-based		
139	139	139	139	139	139	139	139	139	9010158001959	Niederösterreichische Erdbeeren	100	76.0	745.446	0.5	89.9	167.0	0.7	Gemüse	gemuese_pilze	Plant-based		
140	140	140	140	140	140	140	140	140	22135926	Yogos Classic	100	252.0	764.572	10.451596184188386	81.46482609735371	510.19557049090963	3.0652072294500106	Kartoffelbeilagen &amp; Pommes Frites	gemuese_pilze	Plant-based		
141	141	141	141	141	141	141	141	141	40122991	Kühne Rotkohl Original  350 g	100	89.0	775.645	0.13362522396421914	84.42280890832379	219.81821015724395	0.6707556165540729	Essigkonserven	gemuese_pilze	Plant-based	0.29600000000000004	EURO
142	142	142	142	142	142	142	142	142	20649784	Saladinettes Salat Mexicana	100	179.0	802.934	4.254915628561105	83.09316919826979	279.93114139117307	3.4413492464796867	Salatbeilagen &amp; Fertigsalate	gemuese_pilze	Plant-based	0.37	EURO
143	143	143	143	143	143	143	143	143	4311527651658	Edeka Blattsalat-Mix	100	69.0	812.485	0.22	94.67	62.6	1.35	Blattsalat	gemuese_pilze	Plant-based		
144	144	144	144	144	144	144	144	144	7611100399630	Stocki mit Milch	100	292.0	820.1610000000003	4.587285527000343	59.7354282120189	583.757136247071	5.818999614412472	Knödel &amp; Pürees	gemuese_pilze	Plant-based		
145	145	145	145	145	145	145	145	145	4250262708251	Orginal Spreewald-Gewürz-Gurken	100	82.0	827.885	0.2198789888943848	88.6435846478411	146.26287878850374	0.8041311597876093	Essigkonserven	gemuese_pilze	Plant-based		
146	146	146	146	146	146	146	146	146	4016435000863	Thüringer Landgarten Bio Cornichons	100	76.0	840.54	0.4579212090622537	91.11681747717259	127.12325977604256	0.5585960744520474	Essigkonserven	gemuese_pilze	Plant-based	0.47	EURO
147	147	147	147	147	147	147	147	147	4388844102644	REWE Beste Wahl Romana Salatherzen	100	69.0	852.2339999999997	0.2	95.0	59.0	1.2	Blattsalat	gemuese_pilze	Plant-based		
148	148	148	148	148	148	148	148	148	20004361	Freshona Cornichons	100	80.0	853.97	0.18435731653204104	89.3774319343169	120.54595665988676	0.8333660549509214	Essigkonserven	gemuese_pilze	Plant-based	0.268	EURO
149	149	149	149	149	149	149	149	149	4008100169159	ORO di Parma Tomatenmark 2-fach konzentriert, 70 g	100	182.0	858.7189999999997	0.2	76.7	326.0	4.5	Tomatenkonserven	gemuese_pilze	Plant-based	0.43	EURO
150	150	150	150	150	150	150	150	150	8619053089195	Coop Naturaplan Bio Tomaten Schweiz Freiland	100	74.0	901.17	0.3	93.8	89.0	0.8	Gemüse	gemuese_pilze	Plant-based	0.25	EURO
151	151	151	151	151	151	151	151	151	4300175330756	Marktfrisch aus Deutschland – Chicorée	100	70.0	903.494	0.2	94.7	56.0	1.0	Gemüse	gemuese_pilze	Plant-based		
152	152	152	152	152	152	152	152	152	4388840101238	ja! Champignons, 3. Wahl, geschnitten	100	83.0	990.253	0.14658857816869808	93.8174481204612	45.93108782619206	1.4170229222974149	Gemüsekonserven	gemuese_pilze	Plant-based		
153	153	153	153	153	153	153	153	153	4388844044111	REWE Beste Wahl – Peperoni nach griechischer Art	100	102.0	1008.205	0.14000002295545813	71.63001085242371	51.60000769007847	0.3200000516497808	Antipasti	gemuese_pilze	Plant-based	0.42	EURO
154	154	154	154	154	154	154	154	154	4104420112124	ALNATURA - Brechbohnen	100	118.0	1019.436	0.2	90.3	129.0	2.1	Gemüsebeilagen &amp; Mischgemüse	gemuese_pilze	Plant-based	0.252	EURO
155	155	155	155	155	155	155	155	155	7610809082331	COOP Bio Bohnen fein	100	118.0	1019.436	0.2	90.3	129.0	2.1	Gemüsebeilagen &amp; Mischgemüse	gemuese_pilze	Plant-based	0.95	EURO
156	156	156	156	156	156	156	156	156	8713128164678	Greenyard Snack Gurken	100	82.0	1187.858	0.1	96.0	56.0	0.7	Gemüse	gemuese_pilze	Plant-based	1.81	EURO
157	157	157	157	157	157	157	157	157	4250262708022	Pusztasalat	100	116.0	1286.987	0.1399948433122556	88.84483242312159	121.77953518299542	0.5975190941472542	Essigkonserven	gemuese_pilze	Plant-based		
158	158	158	158	158	158	158	158	158	4104420139848	Bio Spitzpaprika Rot Alnatura	100	126.0	1305.511	0.4	91.3	134.0	0.9	Paprika &amp; Chili	gemuese_pilze	Plant-based	1.11	EURO
159	159	159	159	159	159	159	159	159	4311527560011	Gut&Günstig Kultur Champignons	100	168.0	1374.4720000000002	0.3	92.0	94.0	2.9	Pilze frisch	gemuese_pilze	Plant-based		
160	160	160	160	160	160	160	160	160	4104420008847	Bioland Champignon	100	170.0	1390.8339999999994	0.3	92.0	94.0	2.9	Pilze frisch	gemuese_pilze	Plant-based		
161	161	161	161	161	161	161	161	161	4008366006939	FRoSTa Gemüse Pfanne Thai	100	198.0	1505.546	0.93465308169089	86.5705060512381	180.41747764389882	1.676933512310122	Gemüsegerichte	gemuese_pilze	Plant-based	0.638	EURO
162	162	162	162	162	162	162	162	162	4388844020610	Rewe Beste Wahl Schwarze Bohnen in Chilisauce	100	433.0	1802.079	0.3600184347424399	72.2214502510524	381.861146321589	5.0765784463450165	Gemüsekonserven	gemuese_pilze	Plant-based	0.42	EURO
163	163	163	163	163	163	163	163	163	7610200048066	M-Classic Borlotti-Bohnen	100	677.0	2306.552	0.5495712907513094	68.84827467897179	440.57298475229965	7.144426779767022	Gemüsekonserven	gemuese_pilze	Plant-based	0.6990000000000001	EURO
164	164	164	164	164	164	164	164	164	8851613101392	Aroy-D - Kokosnussmilch	100	35.0	47.49	25.2	33.8600001952217	1230.0	5.34	Kokosmilch	kochzutaten_gewuerze	Other		
165	165	165	165	165	165	165	165	165	4023900540946	Bamboo Garden Asia Kokosmilch fettreduziert	100	49.0	69.502	25.20000100000093	53.855120059662106	1230.0148000138488	5.340004000003742	Kokosmilch	kochzutaten_gewuerze	Other	3.16	EURO
166	166	166	166	166	166	166	166	166	7610200010186	Gelvite	100	35.0	72.555	0.2653457621293122	0.0	1675.8112153993313	0.0	Verdickungs- &amp; Geliermittel	kochzutaten_gewuerze	Other		
167	167	167	167	167	167	167	167	167	4006544416006	Südzucker – Gelierzucker 2+1	100	35.0	73.21	0.0	0.0	1668.4577810083395	0.0	Verdickungs- &amp; Geliermittel	kochzutaten_gewuerze	Other	0.258	EURO
168	168	168	168	168	168	168	168	168	4388844014473	Rewe Bio – Pfeffer, schwarz, ganz	100	32.0	75.38	3.26	10.5	76.0	11.0	Gewürze	kochzutaten_gewuerze	Other	5.24	EURO
169	169	169	169	169	169	169	169	169	4005009101310	Kokosmilch	100	57.0	78.312	25.2	39.5742857142857	1230.0	5.34	Kokosmilch	kochzutaten_gewuerze	Other	0.9840000000000001	EURO
170	170	170	170	170	170	170	170	170	4032582002260	Classic Ayurveda - Bio Kreuzkümmel ganz	100	68.0	82.634	22.3	8.1	405.0	17.8	Gewürze	kochzutaten_gewuerze	Other		
171	171	171	171	171	171	171	171	171	4260348150775	Bananeira Bio Oregano Gerebelt	100	75.0	100.27	10.0	7.0	1512.0	11.0	Kräuter getrocknet	kochzutaten_gewuerze	Other	19.94	EURO
172	172	172	172	172	172	172	172	172	4002674043259	Ostmann Kümmel ganz 35 g	100	83.0	104.543	13.7	8.6	1378.0	12.6	Gewürze	kochzutaten_gewuerze	Other	1.1	EURO
173	173	173	173	173	173	173	173	173	8714573014044	Sate pikante Erdnuss- Würzmischung	100	131.0	107.729	31.97409155737473	5.03382727096544	2086.216776068304	17.52773523574698	Gewürzmischungen	kochzutaten_gewuerze	Other	0.4	EURO
174	174	174	174	174	174	174	174	174	9001466207911	Rapso - 100 Reines Rapsöl	100	196.0	108.74	89.9	0.0	3330.0	0.0	Öl	kochzutaten_gewuerze	Other		
175	175	175	175	175	175	175	175	175	4029800130256	Columbia Lorbeerblätter	100	75.0	111.606	5.4	9.8	1571.0	9.4	Kräuter getrocknet	kochzutaten_gewuerze	Other		
176	176	176	176	176	176	176	176	176	4030917004408	Sanchon Currypaste ''Madras''	100	140.0	112.485	53.56972790705138	0.0	2080.671018868411	4.249926587225591	Gewürzpasten	kochzutaten_gewuerze	Other		
177	177	177	177	177	177	177	177	177	4008002547581	Barteroder Land Art Kürbis-Birnen Chutney mit kandiertem Ingwer	100	33.0	125.341	0.6198430121069657	0.0	286.2497339778937	0.4818684654980806	Gewürzpasten	kochzutaten_gewuerze	Other		
178	178	178	178	178	178	178	178	178	4006040004011	Rapunzel Tahin (Sesammus) ohne Salz 250 g	100	218.0	146.684	49.8	4.7	2440.0	17.7	Gewürzpasten	kochzutaten_gewuerze	Other	1.38	EURO
179	179	179	179	179	179	179	179	179	7617027734820	Sesame Oil	100	218.0	146.684	49.8	4.7	2440.0	17.7	Öle mit Aromen &amp; Gewürzen	kochzutaten_gewuerze	Other	0.46	EURO
180	180	180	180	180	180	180	180	180	7640110510674	Naturkraftwerke Leinöl 250 ml	100	265.0	147.02	89.9	0.0	3330.0	0.0	Öl	kochzutaten_gewuerze	Other	0.78	EURO
181	181	181	181	181	181	181	181	181	40526614	Hartkorn - Kardamom	100	68.0	149.312	5.1	10.0	180.0	10.5	Gewürze	kochzutaten_gewuerze	Other		
182	182	182	182	182	182	182	182	182	7613312018323	Migros Bio Fairtrade Kurkuma Gemahlen	100	68.0	149.312	5.1	10.0	180.0	10.5	Gewürze	kochzutaten_gewuerze	Other	0.7889999999999999	EURO
183	183	183	183	183	183	183	183	183	4000400002785	Biskin Spezial - Pflanzenöl mit Buttergeschmack 750 ml	100	255.0	153.912	81.72727272727273	0.0	3027.272727272727	0.0	Öl	kochzutaten_gewuerze	Other	0.9	EURO
184	184	184	184	184	184	184	184	184	4046800118954	Mazola 100 % reines Keimöl	100	253.0	154.059	80.91000000000003	0.0	2997.0	0.0	Öl	kochzutaten_gewuerze	Other		
185	185	185	185	185	185	185	185	185	8410076491428	Old El Paso Mexican Potatoes 30 g	100	106.0	157.32	10.627345164397688	8.31239014205301	1249.991049999241	8.938206801764283	Gewürzmischungen	kochzutaten_gewuerze	Other	0.382	EURO
186	186	186	186	186	186	186	186	186	4000400002730	Livio Klassik-Pflanzenöl 1000 ml	100	213.0	159.783	63.565656565656575	0.0	2354.5454545454545	0.0	Öl	kochzutaten_gewuerze	Other		
187	187	187	187	187	187	187	187	187	4012576102602	OTHÜNA - Marina	100	283.0	159.918	88.10402170205491	0.49833485339872496	3263.4748861829	0.0	Speise- &amp; Bratfette	kochzutaten_gewuerze	Other		
188	188	188	188	188	188	188	188	188	4007801107194	Knorr - Primerba All' Italiana	100	144.0	160.447	34.491650925905034	25.9297256111304	1617.4189479299066	3.8960444400951983	Gewürzpasten	kochzutaten_gewuerze	Other	1.24	EURO
189	189	189	189	189	189	189	189	189	7610491070388	Morga Hefeflocken Bio	100	93.0	190.614	1.338	53.971000000000004	688.38	14.073	Bouillons &amp; Brühen	kochzutaten_gewuerze	Other		
190	190	190	190	190	190	190	190	190	4100650419026	Wan Kwai Thai Curry Paste Grün	100	119.0	220.36900000000003	17.14030197159474	41.9481173096976	938.1323292658612	2.9454312595433536	Gewürzpasten	kochzutaten_gewuerze	Other	0.4480000000000001	EURO
191	191	191	191	191	191	191	191	191	717860000117	PASCO Tikka Paste	100	69.0	225.474	3.5000239142329947	62.938702360150785	496.45690025050726	4.8000182751268525	Gewürzpasten	kochzutaten_gewuerze	Other	2.98	EURO
192	192	192	192	192	192	192	192	192	4311501314333	EDEKA Bio Klare Gemüsebrühe-Würfel 6x 11 g	100	97.0	232.168	11.092348043631251	19.170906582938603	610.8483617555314	1.0052573507041145	Bouillons &amp; Brühen	kochzutaten_gewuerze	Other	0.71	EURO
193	193	193	193	193	193	193	193	193	4388844008014	Rewe Bio - Natives Olivenöl Extra	100	430.0	238.561	89.9	0.0	3330.0	0.0	Olivenöle	kochzutaten_gewuerze	Other	0.6659999999999999	EURO
194	194	194	194	194	194	194	194	194	4041974032631	Ubena Bruschetta Gewürzzubereitung	100	78.0	243.082	2.7336353148347805	52.3295784512393	603.3482539556736	4.165283697050543	Gewürzmischungen	kochzutaten_gewuerze	Other	12.48	EURO
195	195	195	195	195	195	195	195	195	80053835	Monini - Classico Olivenöl Extra Vierge	100	442.0	245.219	89.9	0.0	3330.0	0.0	Olivenöle	kochzutaten_gewuerze	Other	0.998	EURO
196	196	196	196	196	196	196	196	196	8000010005141	Bertolli – Extra Vergine	100	442.0	245.219	89.9	0.0	3330.0	0.0	Olivenöle	kochzutaten_gewuerze	Other	0.358	EURO
197	197	197	197	197	197	197	197	197	8032853290644	Fattorie Lucchesi - Gewürzöl Basilikum - Condimento Basilico (100ml Flasche)	100	405.0	247.262	80.99000000000002	8.64	3016.4	0.31	Öle mit Aromen &amp; Gewürzen	kochzutaten_gewuerze	Other		
198	198	198	198	198	198	198	198	198	4006040276180	Rapunzel Oliven-Würzpaste	100	186.0	259.985	32.093959786925666	53.3055759135517	1250.1562639370775	1.0623003698335631	Gewürzpasten	kochzutaten_gewuerze	Other	29.84	EURO
199	199	199	199	199	199	199	199	199	4058700801010	Kattus Knoblauch Paste	100	115.0	267.159	7.303812595751101	56.695088855735705	768.4783531017928	6.23	Gewürzpasten	kochzutaten_gewuerze	Other	1.0	EURO
200	200	200	200	200	200	200	200	200	7613312017241	Zimt Gemahlen	100	84.0	267.458	3.19	9.5	147.0	3.9	Gewürze	kochzutaten_gewuerze	Other	4.85	EURO
201	201	201	201	201	201	201	201	201	4104420021945	Alnatura Speisestärke -reine Maisstärke-	100	121.0	275.459	0.0	11.0	1510.0	0.3	Stärke- &amp; Saucenbinder	kochzutaten_gewuerze	Other	0.14800000000000002	EURO
202	202	202	202	202	202	202	202	202	29220687	Delikato Tafel Meerrettich	100	99.0	281.027	11.25142002143836	67.4696088540851	583.2967099893183	1.8414160289618249	Gewürzpasten	kochzutaten_gewuerze	Other	1.17	EURO
203	203	203	203	203	203	203	203	203	4008366009053	Schnittlauch	100	38.0	284.4790000000001	0.6	91.3	124.0	3.0	Kräuter frisch	kochzutaten_gewuerze	Other	1.38	EURO
203	203	203	203	203	203	203	203	203	4008366009053	Schnittlauch	100	38.0	284.4790000000001	0.6	91.3	124.0	3.0	Kräuter frisch	kochzutaten_gewuerze	Other	1.38	EURO
204	204	204	204	204	204	204	204	204	4305720053753	tegut...Schnittlauch	100	38.0	284.4790000000001	0.6	91.3	124.0	3.0	Kräuter frisch	kochzutaten_gewuerze	Other	1.38	EURO
205	205	205	205	205	205	205	205	205	23254312	Schätze des Orients Harissa	100	89.0	292.871	5.537891109298692	68.0466494537235	264.81498043812485	6.005911769819938	Gewürzmischungen	kochzutaten_gewuerze	Other	1.5	EURO
206	206	206	206	206	206	206	206	206	4032108117942	Tamarinden Paste	100	114.0	294.361	0.0	30.7	1137.6	2.7	Gewürzpasten	kochzutaten_gewuerze	Other	2.98	EURO
207	207	207	207	207	207	207	207	207	4002809001888	Ruf Soßenfix	100	131.0	307.798	0.12697137012248055	10.288975731471302	1375.5898413799116	0.6532082839515704	Stärke- &amp; Saucenbinder	kochzutaten_gewuerze	Other	0.483	EURO
208	208	208	208	208	208	208	208	208	4000521711825	Dr. Oetker Gelfix Extra Gelierpulver	100	55.0	307.904	0.37577859159626	33.868098965162204	97.2479602191866	0.7055497078756661	Verdickungs- &amp; Geliermittel	kochzutaten_gewuerze	Other		
209	209	209	209	209	209	209	209	209	9002859035494	Aroma Mix	100	63.0	312.105	0.2928635425181011	29.046154221486802	170.76894586194402	0.9493455665648473	Gewürzmischungen	kochzutaten_gewuerze	Other	1.81	EURO
210	210	210	210	210	210	210	210	210	16229906191	Aroy-D - Grüne Curry Paste	100	68.0	323.973	1.042008411178535	62.750465262103994	302.7567245058007	2.751590901392508	Gewürzpasten	kochzutaten_gewuerze	Other		
211	211	211	211	211	211	211	211	211	4104420031661	ALNATURA - Meersalz mit Jod	100	68.0	340.272	0.0	0.0999317064662744	0.0	0.0	Speisesalz jodiert	kochzutaten_gewuerze	Other	0.19	EURO
212	212	212	212	212	212	212	212	212	4019839896964	RAAB KRISTALLSALZ STREUER	100	68.0	340.272	0.0	0.1	0.0	0.0	Speisesalz unjodiert	kochzutaten_gewuerze	Other		
213	213	213	213	213	213	213	213	213	4046800110903	Mondamin Soßenbinder hell 250 g	100	171.0	387.975	0.13055782840716304	7.62748053929479	1417.8323920230978	0.8727226546140184	Stärke- &amp; Saucenbinder	kochzutaten_gewuerze	Other	0.28	EURO
214	214	214	214	214	214	214	214	214	7613312028537	LeChef Fleisch	100	76.0	420.932	0.8146019854196751	42.60058016231721	94.95356293935669	1.3497448883288359	Gewürzmischungen	kochzutaten_gewuerze	Other	0.292	EURO
215	215	215	215	215	215	215	215	215	9100000748511	Spar Majoran Gerebelt	100	75.0	446.526	1.1	79.2	44.0	4.3	Kräuter getrocknet	kochzutaten_gewuerze	Other	17.94	EURO
216	216	216	216	216	216	216	216	216	4388844006553	Rewe Bio Petersilie tiefgefroren	100	83.0	457.975	0.5	82.1	235.0	3.9	Kräuter frisch	kochzutaten_gewuerze	Other	1.38	EURO
217	217	217	217	217	217	217	217	217	4388844114289	Petersilie	100	83.0	457.975	0.5	82.1	235.0	3.9	Kräuter frisch	kochzutaten_gewuerze	Other	1.38	EURO
218	218	218	218	218	218	218	218	218	4104420175587	Bio Dill Alnatura GmbH	100	83.0	458.594	0.8	83.0	242.0	3.7	Kräuter frisch	kochzutaten_gewuerze	Other	1.38	EURO
219	219	219	219	219	219	219	219	219	4250241201605	Iglo - Basilikum	100	75.0	477.257	0.8	86.4	194.0	3.1	Kräuter frisch	kochzutaten_gewuerze	Other		
220	220	220	220	220	220	220	220	220	7613312018132	Schnittlauch	100	65.0	486.609	0.6	91.3	124.0	3.0	Gewürze	kochzutaten_gewuerze	Other	1.38	EURO
220	220	220	220	220	220	220	220	220	7613312018132	Schnittlauch	100	65.0	486.609	0.6	91.3	124.0	3.0	Gewürze	kochzutaten_gewuerze	Other	1.38	EURO
221	221	221	221	221	221	221	221	221	7610632995921	M Kräutergarten Rosmarin	100	75.0	498.906	2.5	85.0	260.0	0.8	Kräuter frisch	kochzutaten_gewuerze	Other	6.38	EURO
222	222	222	222	222	222	222	222	222	9100000741321	Spar Rosmarin geschnitten	100	75.0	498.906	2.5	85.0	260.0	0.8	Kräuter getrocknet	kochzutaten_gewuerze	Other	6.38	EURO
223	223	223	223	223	223	223	223	223	4104420129887	Alnatura Crema con Aceto Balsamico 250 g	100	54.0	520.311	0.0	84.76	236.4	0.0	Essig Balsamico	kochzutaten_gewuerze	Other	4.0	EURO
224	224	224	224	224	224	224	224	224	4052600004809	Hartkorn - Gewürzdose Salbei gerebelt	100	83.0	527.756	2.0	85.0	243.0	1.7	Kräuter getrocknet	kochzutaten_gewuerze	Other		
225	225	225	225	225	225	225	225	225	9002235018417	Spar Frischer Thymian	100	75.0	533.244	1.2	85.0	220.0	1.5	Kräuter frisch	kochzutaten_gewuerze	Other	1.25	EURO
226	226	226	226	226	226	226	226	226	9004145003187	SONNENTOR Thymian 25 g	100	75.0	533.244	1.2	85.0	220.0	1.5	Gewürze	kochzutaten_gewuerze	Other	9.97	EURO
227	227	227	227	227	227	227	227	227	9004145003996	SONNENTOR Chili Schoten ganz feuerscharf	100	98.0	757.554	0.2	88.0	199.0	2.0	Gewürze	kochzutaten_gewuerze	Other		
228	228	228	228	228	228	228	228	228	9002235000009	Chef Menü Koriander Küchenfrisch	100	84.0	763.365	0.5	92.2	92.0	2.1	Kräuter frisch	kochzutaten_gewuerze	Other	3.98	EURO
229	229	229	229	229	229	229	229	229	40737126	Kühne - Balsamissimo Feine Balsamico-Creme	100	75.0	764.295	0.0	85.89399999999998	213.36	0.0	Essig Balsamico	kochzutaten_gewuerze	Other	2.45	EURO
230	230	230	230	230	230	230	230	230	4316268503549	Mondo Italiano Aceto Balsamico Di Modena I.G.P	100	97.0	895.1189999999997	0.029000000000000005	71.5354197617815	123.60440532770302	0.10866426098691813	Essig Balsamico	kochzutaten_gewuerze	Other	0.5	EURO
231	231	231	231	231	231	231	231	231	4003387001017	Surig Essig-Essenz	100	42.0	963.416	0.0	99.15142857142858	12.085714285714285	0.012857142857142857	Essig	kochzutaten_gewuerze	Other		
232	232	232	232	232	232	232	232	232	4008100126152	Hengstenberg Altmeister Kräuterwürzessig 0,75 ltr	100	137.0	1651.339	1.199999845964983e-05	82.79126209594341	83.33769000096501	0.08880175530372257	Essig	kochzutaten_gewuerze	Other	0.8	EURO
233	233	233	233	233	233	233	233	233	4024297015024	Naturata Rotweinessig	100	140.0	2060.035	0.0	93.4	94.0	0.1	Essig	kochzutaten_gewuerze	Other		
234	234	234	234	234	234	234	234	234	4260167511047	Deutsches Essig-Brauhaus Deutscher Weisswein Essig 500 ml	100	146.0	2148.323	0.0	93.4	94.0	0.1	Essig	kochzutaten_gewuerze	Other		
235	235	235	235	235	235	235	235	235	4311596423828	Gut & Günstig - Tafelessig	100	146.0	2148.323	0.0	93.4	94.0	0.1	Essig	kochzutaten_gewuerze	Other		
236	236	236	236	236	236	236	236	236	4013200255589	Rinatura Bio-Apfelessig naturtrüb	100	328.0	4263.062	0.0	92.6	109.0	0.4	Essig	kochzutaten_gewuerze	Other		
237	237	237	237	237	237	237	237	237	4003994111000	Kelloggs Cornflakes Die Originalen 375 g	100	29.0	50.203	2.305610303458684	10.145873286948301	1458.792557381658	7.147391908093415	Ceralien, Cornflakes	muesli_ceralien	Carbs	0.6639999999999999	EURO
